Id,DataSetId,DataRecordId,ChargeTypeId,Cost,Checksum,Units,Rate
7437,847,32820,4,26.42,1863670014,1,2642
7438,225,32821,4,26.42,424192569,1,2642
7439,136,32822,4,26.42,-1616732946,1,2642
7440,67,32823,4,26.42,391061454,1,2642
7441,69,32824,4,26.42,308730736,1,2642
7442,803,32825,4,26.42,1557586470,1,2642
7443,755,32826,4,26.42,-258202858,1,2642
7444,441,32827,4,26.42,-1633515871,1,2642
7445,84,32828,4,26.42,-1423650879,1,2642
7446,132,32829,4,26.42,1890509535,1,2642
7447,168,32830,4,26.42,1137834411,1,2642
7448,536,32831,4,26.42,1263338677,1,2642
7449,807,32832,4,26.42,498949718,1,2642
7450,807,32832,5,36,-142883736,0,0
7451,163,32833,4,26.42,-18116547,1,2642
7452,799,32834,4,26.42,-1676114872,1,2642
7453,823,32835,4,26.42,-1359653526,1,2642
7454,867,32836,4,26.42,362488143,1,2642
7455,259,32837,4,26.42,-860255177,1,2642
7456,760,33001,5,3.8,1445396992,0,0
7457,782,33002,101,0,1336197485,0,0.880742
7458,472,33003,101,0,-354449858,0,0.880742
7459,858,33004,4,20.47,-148354560,30,68.21918
7460,766,33005,4,20.47,-1382023340,30,68.21918
7461,2910,33007,4,15.01,819964193,22,68.21918
7462,2910,33007,85,30,-1761509134,0,0
7463,2908,33008,4,20.47,-794145134,30,68.21918
7464,2908,33008,85,30,1392023772,0,0
7465,762,33009,4,40.93,1669337606,30,136.43836
7466,762,33009,85,30,-20214590,0,0
7467,762,33010,4,42.3,374087894,31,136.43836
7468,863,33012,4,40.93,1338723690,30,136.43836
7469,863,33012,85,30,-636258943,0,0
7470,864,33013,4,40.93,1489306712,30,136.43836
7471,465,33020,4,0,-1727538675,0,2567
7472,465,33020,78,0,-1527697690,0,2940
7473,776,33024,4,-21.15,-160497395,-31,68.21918
7474,776,33026,4,-20.47,386170847,-30,68.21918
7475,776,33026,85,-30,1949115277,0,0
7476,776,33027,85,-30,325724591,0,0
7477,776,33028,4,-21.15,2043786261,-31,68.21918
7478,776,33030,4,-20.47,-837244995,-30,68.21918
7479,776,33030,85,-30,650099510,0,0
7480,776,33031,85,-30,1882108061,0,0
7481,776,33032,4,-21.15,-966777669,-31,68.21918
7482,776,33033,4,19.78,-830757360,29,68.21918
7483,776,33033,5,13.11,-1406116454,1,1311
7484,776,33033,87,23.84,-800100650,1,2384
7485,776,33033,85,60,-607937276,0,0
7486,858,33039,4,20.47,1372336720,30,68.21918
7487,858,33040,4,-20.47,1437644324,-30,68.21918
7488,859,33041,4,20.47,1421326524,30,68.21918
7489,859,33042,4,-20.47,-17663476,-30,68.21918
7490,267,33138,4,21.15,-1422422109,31,68.21918
7491,743,33139,4,21.15,-1165004257,31,68.21918
7492,743,33139,5,23.76,-757727643,1,1402
7493,743,33139,87,25.48,-53836439,1,2548
7494,858,33140,4,21.15,431536023,31,68.21918
7495,270,33141,78,32.76,-1225662674,14,234
7496,863,33142,4,42.3,1260428902,31,136.43836
7497,745,33143,4,21.15,432048700,31,68.21918
7498,745,33143,5,23.76,-308235930,1,1402
7499,745,33143,87,25.48,830780894,1,2548
7500,766,33144,4,21.15,1766495010,31,68.21918
7501,766,33144,85,30,-415669623,0,0
7502,864,33146,4,42.3,-332992678,31,136.43836
7503,269,33147,4,21.15,-1239353642,31,68.21918
7504,902,33148,4,21.15,981018055,31,68.21918
7505,819,33149,4,21.15,-714662931,31,68.21918
7506,819,33149,85,30,-1312222814,0,0
7508,820,33151,4,21.15,1914122457,31,68.21918
7509,820,33151,85,30,1879671336,0,0
7510,742,33152,4,21.15,1077961880,31,68.21918
7511,742,33152,5,20.57,792390677,1,1402
7512,742,33152,87,25.48,-1576646488,1,2548
7513,762,33153,4,42.3,1665502472,31,136.43836
7514,873,33154,4,42.3,2505816,31,136.43836
7515,746,33155,4,21.15,1052644328,31,68.21918
7516,746,33155,5,14.02,-1531204153,1,1402
7517,746,33155,87,25.48,1672512570,1,2548
7518,859,33158,4,21.15,1174390050,31,68.21918
7519,475,33159,101,0,994770460,0,1.075
7520,770,33167,101,0,1907406901,0,1.752
7521,228,33410,4,26.42,1381355181,1,2642
7522,727,33411,4,26.42,1643906325,1,2642
7523,844,33412,4,26.42,-788921633,1,2642
7524,862,33413,4,26.42,1353156984,1,2642
7525,862,33413,5,36,-646551582,0,0
7526,208,33414,4,26.42,-1085861937,1,2642
7527,219,33415,4,26.42,-669483008,1,2642
7528,252,33416,4,26.42,-2097631945,1,2642
7529,383,33417,4,26.42,-1582307112,1,2642
7530,33,33418,4,26.42,1410594165,1,2642
7531,211,33419,4,26.42,-443253424,1,2642
7532,726,33420,4,26.42,1136830361,1,2642
7533,847,33421,4,26.42,1146303769,1,2642
7534,225,33422,4,26.42,1982277634,1,2642
7535,136,33423,4,26.42,-1177961287,1,2642
7536,67,33424,4,26.42,493059180,1,2642
7537,69,33425,4,26.42,-1018732954,1,2642
7538,803,33426,4,26.42,1720708748,1,2642
7539,755,33427,4,26.42,-2084467248,1,2642
7540,441,33428,4,26.42,-1853193725,1,2642
7541,84,33429,4,26.42,-1377505585,1,2642
7542,132,33430,4,26.42,838587484,1,2642
7543,168,33431,4,26.42,1754764364,1,2642
7544,536,33432,4,26.42,606242446,1,2642
7545,807,33433,4,26.42,1003912705,1,2642
7546,807,33433,5,36,-1144171584,0,0
7547,163,33434,4,26.42,276716501,1,2642
7548,799,33435,4,26.42,-1573174660,1,2642
7549,823,33436,4,26.42,-640536270,1,2642
7550,867,33437,4,26.42,1054690472,1,2642
7551,259,33438,4,26.42,-1013872491,1,2642
7552,788,33443,4,0,-835002906,0,0
7553,788,33444,4,0,-2143622862,0,0
7554,788,33445,4,0,526393635,0,0
7555,788,33446,4,0,529399470,0,0
7556,789,33447,5,0,266658139,0,0
7557,2908,33448,4,0,1743947312,0,68.21918
7558,2908,33448,85,0,-254036174,0,0
7559,465,33452,4,0,-834929086,0,2567
7560,465,33452,78,0,-173253750,0,2940
7561,378,33453,5,0,1564570536,0,0
7562,790,33454,5,3.81,1015820798,0,0
7563,453,33455,4,0,167426905,0,68.2333333333333
7564,453,33455,5,0,364232225,0,45.2068965517241
7565,453,33455,32,0,-1015146593,0,82.2068965517241
7566,453,33455,87,0,1984185126,0,0
7567,453,33456,4,0,-533630746,0,68.2333333333333
7568,453,33456,5,0,1524415493,0,45.2068965517241
7569,453,33456,32,0,-593962884,0,82.2068965517241
7570,453,33456,87,0,358858978,0,0
7571,453,33457,4,0,-970019400,0,68.2333333333333
7572,453,33457,5,0,1686654765,0,45.2068965517241
7573,453,33457,32,0,-1519260892,0,82.2068965517241
7574,453,33457,87,0,-348209831,0,0
7575,453,33458,4,0,-1474506482,0,68.2333333333333
7576,453,33458,5,0,179975067,0,45.2068965517241
7577,453,33458,32,0,1314763071,0,82.2068965517241
7578,453,33458,87,0,-682981163,0,0
7579,453,33459,4,0,879158921,0,68.2333333333333
7580,453,33459,5,0,242320472,0,45.2068965517241
7581,453,33459,32,0,-74508458,0,82.2068965517241
7582,453,33459,87,0,202619712,0,0
7583,456,33460,4,0,1811597910,0,68.2333333333333
7584,456,33460,5,0,-1842447825,0,45.2
7585,456,33460,87,0,1123947573,0,82.2
7586,456,33461,4,0,138677281,0,68.2333333333333
7587,456,33461,5,0,-177639411,0,45.2
7588,456,33461,87,0,-1094461915,0,82.2
7589,456,33462,4,0,-1400420680,0,68.2333333333333
7590,456,33462,5,0,-1635601007,0,45.2
7591,456,33462,87,0,862143630,0,82.2
7592,454,33463,5,0,1034110748,0,4.5
7593,438,33477,5,0,-1368870224,0,0
7594,438,33477,32,0,-1737621404,0,0
7595,438,33478,5,0,-2020695167,0,0
7596,438,33478,32,0,-571074631,0,0
7597,471,33481,4,0,150966349,0,0
7598,471,33481,11,0,1403342212,0,0.006
7599,471,33481,12,0,122423033,0,0.488
7600,471,33481,13,0,-2001705582,0,0
7601,471,33481,14,0,-730851063,0,0
7602,471,33481,15,0,1109591019,0,0
7603,471,33481,41,0,-741234075,0,0
7604,471,33482,4,0,1529910768,0,0
7605,471,33482,11,0,-2023019431,0,0.006
7606,471,33482,12,0,9523847,0,0.488
7607,471,33482,13,0,1619417818,0,0
7608,471,33482,14,0,1168770064,0,0
7609,471,33482,15,0,1257967983,0,0
7610,471,33482,41,0,-121981900,0,0
7611,758,33483,80,0,-1683763894,0,0
7612,782,33487,101,27.87,1355563522,6334,0.44
7613,472,33488,101,29.15,-2093864008,6624,0.44
7614,858,33596,4,21.15,-400890800,31,68.21918
7615,858,33597,4,-21.15,1005755816,-31,68.21918
7616,859,33598,4,21.15,1179975409,31,68.21918
7617,859,33599,4,-21.15,-2147473142,-31,68.21918
7618,859,33617,4,21.15,571731746,31,68.21918
7619,858,33624,4,21.15,1318139251,31,68.21918
7620,743,33625,4,21.15,-362167414,31,68.21918
7621,743,33625,5,23.76,1642091464,1,1402
7622,743,33625,87,25.48,1949174787,1,2548
7623,863,33626,4,42.3,1690079885,31,136.43836
7624,863,33626,85,30,326280550,0,0
7625,864,33627,4,42.3,-1977405386,31,136.43836
7627,746,33629,4,21.15,-1202620495,31,68.21918
7628,746,33629,5,14.02,1916740707,1,1402
7629,746,33629,78,2.15,889565879,1,215
7630,746,33629,87,25.48,-2042260949,1,2548
7631,2907,33630,5,9.78,1000599483,0,0
7632,267,33631,4,21.15,89629102,31,68.21918
7633,745,33632,4,21.15,230769700,31,68.21918
7634,745,33632,5,23.76,-897748147,1,1402
7635,745,33632,87,25.48,849267958,1,2548
7636,766,33633,4,21.15,1252705819,31,68.21918
7637,766,33633,85,30,814994710,0,0
7638,270,33634,78,34.86,1531416337,15,232.4
7639,269,33636,4,21.15,-1694959846,31,68.21918
7640,820,33637,4,21.15,338172895,31,68.21918
7641,820,33637,78,72.98,-875352237,43,169.720930232558
7642,820,33637,85,30,1831742980,0,0
7643,902,33638,4,21.15,1721348441,31,68.21918
7644,819,33639,4,21.15,500919951,31,68.21918
7645,819,33639,85,30,1912507416,0,0
7646,873,33640,4,42.3,-1204213128,31,136.43836
7647,873,33640,85,30,-1264205592,0,0
7648,742,33641,4,21.15,1226047443,31,68.21918
7649,742,33641,5,20.57,2016491384,1,1402
7650,742,33641,87,25.48,-32393328,1,2548
7651,762,33642,4,42.3,272363485,31,136.43836
7652,455,33645,4,0,-479414624,0,68.2333333333333
7653,455,33646,4,0,-316104039,0,68.2333333333333
7654,455,33647,4,0,1012536376,0,68.2333333333333
7655,770,33650,101,0,-816179056,0,1.752
7656,787,33651,4,0,1067396637,0,0
7657,475,33654,101,0,1942587013,0,1.075
7658,378,33655,5,0,-1825705441,0,0
7659,228,34041,4,26.42,-118146139,1,2642
7660,727,34042,4,26.42,-1434355500,1,2642
7661,844,34043,4,26.42,1384373618,1,2642
7662,862,34044,4,26.42,256186041,1,2642
7663,862,34044,5,36,580689036,0,0
7664,2934,34045,4,4.26,-811716103,0.161241483724451,2642
7665,208,34046,4,26.42,1360890510,1,2642
7666,219,34047,4,26.42,889804333,1,2642
7667,252,34048,4,26.42,175310903,1,2642
7668,383,34049,4,26.42,567604700,1,2642
7669,33,34050,4,26.42,-2107111425,1,2642
7670,211,34051,4,26.42,731009653,1,2642
7671,726,34052,4,26.42,1544064435,1,2642
7672,847,34053,4,26.42,1490177119,1,2642
7673,225,34054,4,26.42,-42803160,1,2642
7674,136,34055,4,26.42,927039783,1,2642
7675,67,34056,4,26.42,858154435,1,2642
7676,69,34057,4,26.42,1050394579,1,2642
7677,803,34058,4,26.42,529851623,1,2642
7678,755,34059,4,26.42,-232112193,1,2642
7679,441,34060,4,26.42,38443955,1,2642
7680,84,34061,4,26.42,-1886251863,1,2642
7681,132,34062,4,26.42,856280997,1,2642
7682,168,34063,4,26.42,1764678873,1,2642
7683,536,34064,4,26.42,-1303412873,1,2642
7684,807,34065,4,26.42,-1469681076,1,2642
7685,807,34065,5,36,-1787587414,0,0
7686,163,34066,4,26.42,298259264,1,2642
7687,163,34067,4,26.42,887155648,1,2642
7688,163,34068,4,-26.42,-1716927342,-1,2642
7689,799,34069,4,26.42,-2014551124,1,2642
7690,823,34070,4,26.42,-810895475,1,2642
7691,867,34071,4,26.42,941462640,1,2642
7692,259,34072,4,26.42,-1418672120,1,2642
7693,465,34078,4,0,-469506911,0,2567
7694,465,34078,78,0,-1847259428,0,2940
7695,712,34080,1,0,729181432,0,0
7696,712,34081,1,0,1689118518,0,0
7697,2931,34082,4,21.15,-1902930272,31,68.21918
7698,2931,34083,4,21.15,-1601664539,31,68.21918
7699,782,34085,101,0,-756694857,0,0.44
7700,472,34086,101,0,-1534763061,0,0.44
7701,746,34189,4,19.1,907259115,28,68.21918
7702,762,34190,4,38.2,898932432,28,136.43836
7703,762,34190,85,30,-1260471824,0,0
7704,742,34191,4,19.1,282160533,28,68.21918
7705,742,34191,5,5.91,588516180,0,0
7706,864,34192,4,38.2,-2072120798,28,136.43836
7707,745,34193,4,19.1,-1930028837,28,68.21918
7708,745,34193,5,8.8,-710354468,0,0
7709,743,34194,4,19.1,-363388286,28,68.21918
7710,743,34194,5,8.8,-662091883,0,0
7711,267,34195,4,19.1,-205181610,28,68.21918
7712,863,34196,4,38.2,1687714055,28,136.43836
7713,863,34196,85,30,1846859278,0,0
7714,766,34197,4,19.1,-768616560,28,68.21918
7715,2931,34198,4,19.1,-10889069,28,68.21918
7716,2931,34198,85,30,-456671378,0,0
7717,270,34199,78,32.61,584338068,14,232.928571428571
7718,858,34200,4,19.1,479681988,28,68.21918
7719,819,34201,4,19.1,2084888496,28,68.21918
7720,864,34203,4,38.2,-663810193,28,136.43836
7721,269,34204,4,19.1,811610308,28,68.21918
7722,820,34205,4,19.1,1157451996,28,68.21918
7723,820,34205,78,65.98,-1650186269,43,153.441860465116
7724,902,34206,4,19.1,215674204,28,68.21918
7725,902,34206,85,60,-2028777590,0,0
7726,873,34207,4,38.2,-21005395,28,136.43836
7727,859,34209,4,19.1,-73955008,28,68.21918
7728,475,34214,101,0,-390646085,0,1.075
7729,770,34215,101,0,1847702329,0,1.752
7730,228,34216,4,26.42,1628143303,1,2642
7731,727,34217,4,26.42,1374283283,1,2642
7732,844,34218,4,26.42,-1899071076,1,2642
7733,862,34219,4,26.42,189663119,1,2642
7734,862,34219,5,36,19934506,0,0
7735,2934,34220,4,26.42,-1178707773,1,2642
7736,208,34221,4,26.42,-2066047305,1,2642
7737,219,34222,4,26.42,-1434340588,1,2642
7738,252,34223,4,26.42,-1184547761,1,2642
7739,383,34224,4,26.42,1094688532,1,2642
7740,33,34225,4,26.42,665099425,1,2642
7741,211,34226,4,26.42,621848903,1,2642
7742,726,34227,4,26.42,415598465,1,2642
7743,847,34228,4,26.42,993688644,1,2642
7744,225,34229,4,26.42,1078641459,1,2642
7745,136,34230,4,26.42,-440988436,1,2642
7746,67,34231,4,26.42,1613182242,1,2642
7747,69,34232,4,26.42,-150489788,1,2642
7748,803,34233,4,26.42,-503531411,1,2642
7749,755,34234,4,26.42,-541115003,1,2642
7750,441,34235,4,26.42,-1528548383,1,2642
7751,84,34236,4,26.42,1662681000,1,2642
7752,132,34237,4,26.42,662871222,1,2642
7753,168,34238,4,26.42,1518384611,1,2642
7754,536,34239,4,26.42,1597048141,1,2642
7755,807,34240,4,26.42,-485076646,1,2642
7756,807,34240,5,36,1572989009,0,0
7757,163,34241,4,26.42,330535482,1,2642
7758,163,34242,4,26.42,2002809042,1,2642
7759,163,34243,4,26.42,1380419666,1,2642
7760,163,34244,4,-26.42,-681492758,-1,2642
7761,163,34245,4,-26.42,271502491,-1,2642
7762,799,34246,4,26.42,1377978242,1,2642
7763,823,34247,4,26.42,1624217248,1,2642
7764,867,34248,4,26.42,-1228199508,1,2642
7765,259,34249,4,26.42,1877574868,1,2642
7766,815,34564,5,26.46,150288768,0,0
7767,815,34565,5,-34.29,1009910100,0,0
7768,815,34566,5,-19,217680413,0,0
7769,815,34567,5,19,-792485372,0,0
7770,815,34568,5,10.81,-174006328,0,0
7771,815,34569,5,-33.91,-1705676629,0,0
7772,815,34570,5,7.83,-332850296,0,0
7773,815,34571,5,33.91,1045386953,0,0
7774,815,34572,5,33.54,1053962695,0,0
7775,815,34573,5,-33.54,-466016726,0,0
7776,815,34574,5,-10.81,153620453,0,0
7777,815,34575,5,34.29,1715820218,0,0
7778,815,34575,85,30,-1438735533,0,0
7779,815,34576,5,-34.29,-1267769535,0,0
7780,815,34576,85,-30,1277864424,0,0
7781,378,34577,5,0,1235623397,0,0
7782,782,34580,101,0,1818761622,0,0.44
7783,472,34581,101,0,143336357,0,0.44
7784,465,34583,4,0,-1699388957,0,2567
7785,465,34583,78,0,1138507914,0,2940
7786,712,34585,1,0,1232227227,0,0
7787,2908,34587,4,19.1,-1377276813,28,68.21918
7788,2908,34588,4,21.15,-1919326675,31,68.21918
7789,2908,34588,85,30,1255739534,0,0
7790,2907,34589,85,60,1771646678,0,0
7791,712,34590,1,0,785680637,0,0
7792,760,34621,5,3.76,-1025320282,0,0
7793,815,34622,5,34.28,1597554635,0,0
7794,815,34622,85,60,1630037711,0,0
7795,815,34623,5,-34.28,-547830448,0,0
7796,815,34623,85,-60,-1598658486,0,0
7797,858,34624,4,-19.1,1860073608,-28,68.21918
7798,858,34624,143,-45,-902991487,0,0
7799,858,34625,4,19.1,810041798,28,68.21918
7800,858,34625,143,45,1053194075,0,0
7801,858,34626,4,21.15,-1054848052,31,68.21918
7802,858,34626,143,60,1255087672,0,0
7803,858,34627,4,-21.15,-702728294,-31,68.21918
7804,858,34627,143,-60,822791101,0,0
7805,859,34628,4,-21.15,534317357,-31,68.21918
7806,859,34628,143,-72,-1648368624,0,0
7807,859,34629,4,21.15,335664536,31,68.21918
7808,859,34629,85,30,-272367581,0,0
7809,859,34629,143,72,-210913786,0,0
7810,859,34630,4,-19.1,2013076879,-28,68.21918
7811,859,34630,143,-54,-1777921704,0,0
7812,859,34631,4,19.1,-438722058,28,68.21918
7813,859,34631,143,54,590220298,0,0
7814,2910,34632,4,20.47,1363757249,30,68.21918
7815,2910,34632,85,30,-1375026015,0,0
7816,2910,34633,4,21.15,361794169,31,68.21918
7817,2910,34634,4,21.15,-1969123768,31,68.21918
7818,2910,34634,143,18,-910438064,0,0
7819,2910,34635,4,20.47,275881206,30,68.21918
7820,2910,34636,4,21.15,1465521142,31,68.21918
7821,2910,34636,143,18,-2137245168,0,0
7822,2910,34637,4,20.47,327405902,30,68.21918
7823,2910,34637,143,15,-2108865327,0,0
7824,2910,34638,4,21.15,-582093354,31,68.21918
7825,2910,34638,143,15,-2113701757,0,0
7826,2910,34639,4,21.15,1689687946,31,68.21918
7827,2910,34639,143,15,511510444,0,0
7828,2910,34640,4,19.1,-1175411185,28,68.21918
7829,2910,34640,143,18,-1917488045,0,0
7830,475,34744,101,0,-1233186922,0,1.075
7831,859,34745,4,21.15,-1635625877,31,68.21918
7832,859,34745,143,144,-1672038332,0,0
7833,746,34747,4,21.15,13458329,31,68.21918
7834,762,34748,4,42.3,1914377695,31,136.43836
7835,762,34748,143,18,496123829,0,0
7836,873,34749,4,42.3,872064193,31,136.43836
7837,742,34750,4,21.15,-1898997009,31,68.21918
7838,742,34750,5,6.55,8323556,0,0
7839,819,34751,4,21.15,453603155,31,68.21918
7840,819,34751,143,18,-1644588272,0,0
7841,902,34752,4,21.15,-1425002470,31,68.21918
7842,820,34753,4,21.15,-1352544639,31,68.21918
7843,820,34753,78,56.58,-387303818,33,171.454545454545
7844,820,34753,143,18,-1129248882,0,0
7845,269,34754,4,21.15,-847286586,31,68.21918
7846,864,34755,4,42.3,1382165025,31,136.43836
7847,864,34755,85,30,1701715392,0,0
7848,864,34756,4,42.3,449444437,31,136.43836
7849,864,34756,85,30,1269883125,0,0
7850,270,34758,78,21.12,-1400924038,8,264
7851,270,34758,143,18,-1833160134,0,0
7852,766,34759,4,21.15,2088455847,31,68.21918
7853,745,34760,4,21.15,1614617067,31,68.21918
7854,745,34760,5,9.74,2031093146,0,0
7855,863,34761,4,42.3,699711960,31,136.43836
7856,863,34761,85,30,-143724801,0,0
7857,743,34763,4,21.15,41714984,31,68.21918
7858,743,34763,5,9.74,2087604411,0,0
7859,858,34765,4,21.15,-1324359241,31,68.21918
7860,858,34765,143,60,-266815150,0,0
7861,228,34767,4,26.42,-1310021649,1,2642
7862,727,34768,4,26.42,-1506999022,1,2642
7863,844,34769,4,26.42,1580179636,1,2642
7864,862,34770,4,26.42,-1268682633,1,2642
7865,862,34770,5,36,503137365,0,0
7866,2934,34771,4,26.42,-2085531926,1,2642
7867,208,34772,4,26.42,-324056424,1,2642
7868,219,34773,4,26.42,-2097119917,1,2642
7869,252,34774,4,26.42,1125756088,1,2642
7870,383,34775,4,26.42,1895216944,1,2642
7871,33,34776,4,26.42,-430243814,1,2642
7872,211,34777,4,26.42,1247077530,1,2642
7873,726,34778,4,26.42,1352986741,1,2642
7874,847,34779,4,26.42,1390974785,1,2642
7875,225,34780,4,26.42,-13189068,1,2642
7876,136,34781,4,26.42,865273827,1,2642
7877,67,34782,4,26.42,414773067,1,2642
7878,69,34783,4,26.42,-1849544764,1,2642
7879,803,34784,4,26.42,-274856262,1,2642
7880,755,34785,4,26.42,-1145123381,1,2642
7881,441,34786,4,26.42,-1722204252,1,2642
7882,84,34787,4,26.42,-1981265997,1,2642
7883,132,34788,4,26.42,2002082778,1,2642
7884,168,34789,4,26.42,736423550,1,2642
7885,536,34790,4,26.42,1100738560,1,2642
7886,807,34791,4,26.42,1562663907,1,2642
7887,807,34791,5,36,-127076375,0,0
7888,163,34792,4,26.42,-281095801,1,2642
7889,799,34793,4,26.42,1435201578,1,2642
7890,823,34794,4,26.42,-1395451429,1,2642
7891,867,34795,4,26.42,1533295142,1,2642
7892,259,34796,4,26.42,-938908066,1,2642
7893,789,35075,5,25.27,1670674401,0,0
7894,378,35076,5,0,-1578417595,0,0
7895,472,35077,101,0,929970996,0,0.44
7896,790,35078,5,3.81,1508035577,0,0
7897,858,35079,4,21.15,816351692,31,68.21918
7898,858,35079,143,60,78472464,0,0
7899,858,35080,4,-21.15,1266349532,-31,68.21918
7900,858,35080,143,-60,-2022512245,0,0
7901,859,35081,4,21.15,-772211438,31,68.21918
7902,859,35081,143,144,-242397715,0,0
7903,859,35082,4,-21.15,-26149543,-31,68.21918
7904,859,35082,143,-144,1458058860,0,0
7905,746,35503,4,20.47,-1525597106,30,68.21918
7906,746,35503,5,13.56,-832816840,1,1356
7907,746,35503,87,24.66,-662199358,1,2466
7908,762,35504,4,40.93,1966896786,30,136.43836
7909,873,35505,4,40.93,-954106729,30,136.43836
7910,742,35506,4,20.47,-967403803,30,68.21918
7911,742,35506,5,8.02,-1862596563,0,0
7912,819,35507,4,20.47,-1604802848,30,68.21918
7913,902,35508,4,20.47,965135575,30,68.21918
7914,820,35509,4,20.47,1823510235,30,68.21918
7915,820,35509,78,37.38,639795610,23,162.521739130435
7916,864,35510,4,40.93,636975847,30,136.43836
7917,864,35511,4,40.93,332876907,30,136.43836
7918,269,35512,4,20.47,-1151952890,30,68.21918
7919,270,35514,78,18.94,-1016292804,8,236.75
7920,766,35515,4,20.47,-33037685,30,68.21918
