Id,Contract_Id,Type,Cost_Rate,Time_Start,Time_Finish,Meter,Description,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,January,February,March,April,May,June,July,August,September,October,November,December,Checksum,Valid_From
968,357,NULL,6.979,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2014-04-01 00:00:00.000
969,358,NULL,11.865,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2014-04-01 00:00:00.000
970,358,NULL,6.931,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2014-04-01 00:00:00.000
971,359,NULL,11.33,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2014-04-01 00:00:00.000
972,359,NULL,6.989,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2014-04-01 00:00:00.000
973,360,NULL,11.438,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2014-04-01 00:00:00.000
974,360,NULL,6.898,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2014-04-01 00:00:00.000
975,361,NULL,11.886,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
976,361,NULL,7.527,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
977,362,NULL,11.95,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
978,362,NULL,7.432,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
979,363,NULL,11.93,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
980,363,NULL,7.423,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
981,364,NULL,11.633,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
982,364,NULL,7.576,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
983,365,NULL,12.513,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
984,365,NULL,7.579,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
985,366,NULL,11.955,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
986,366,NULL,7.614,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
987,367,NULL,11.968,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
988,367,NULL,7.428,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
989,368,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
990,368,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
991,369,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
992,369,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
993,370,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
994,370,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
995,371,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
996,371,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
997,372,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
998,372,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
999,373,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1000,373,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1001,374,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1002,374,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1003,375,NULL,11.903,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1004,376,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1005,376,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1006,377,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1007,377,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1008,378,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1009,378,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1010,379,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1011,379,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1012,380,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1013,380,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1014,381,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1015,381,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1016,382,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1017,382,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1018,383,NULL,11.903,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1019,384,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1020,384,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1021,385,NULL,12.597,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1022,385,NULL,7.672,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1023,386,NULL,10.8401,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1024,386,NULL,7.976,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1025,387,1,12.0575,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1026,387,2,7.4478,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1027,388,NULL,11.4494,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-10-01 00:00:00.000
1028,389,NULL,13.7093,00:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-10-01 00:00:00.000
1029,390,NULL,14.2772,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-10-01 00:00:00.000
1030,390,NULL,7.4552,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-10-01 00:00:00.000
1031,391,NULL,12.6527,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-21 00:00:00.000
1032,391,NULL,8.2378,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-21 00:00:00.000
1036,394,NULL,10.314,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-11-01 00:00:00.000
1037,395,NULL,10.467,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-11-01 00:00:00.000
1038,396,NULL,11.008,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-11-01 00:00:00.000
1039,396,NULL,6.51,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-11-01 00:00:00.000
1040,397,NULL,10.567,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-11-01 00:00:00.000
1041,398,1,12.777,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1042,398,2,7.943,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1043,399,NULL,12.051,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1044,400,1,12.777,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1045,400,2,7.943,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1046,401,NULL,12.051,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1047,402,1,13.76,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-10-01 00:00:00.000
1048,402,2,8.25,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-10-01 00:00:00.000
1049,403,NULL,12.11,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-10-01 00:00:00.000
1050,404,1,11.969,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-10-01 00:00:00.000
1051,404,2,7.332,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-10-01 00:00:00.000
1052,405,1,10.39,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
1053,405,2,5.963,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
1054,406,NULL,10.072,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-03-01 00:00:00.000
1055,407,1,11.344,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-05-01 00:00:00.000
1056,407,2,7.288,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-05-01 00:00:00.000
1057,408,1,10.0514,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-06-20 00:00:00.000
1058,408,2,6.4141,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-06-20 00:00:00.000
1059,409,NULL,9.389,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-05-01 00:00:00.000
1060,410,1,9.611,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
1061,410,2,7.311,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-04-01 00:00:00.000
1062,411,NULL,9.773,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-07-01 00:00:00.000
1063,412,1,11.884,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NULL,2017-07-01 00:00:00.000
1064,412,2,7.76,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-07-01 00:00:00.000
1065,413,NULL,8.825,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-02-01 00:00:00.000
1066,414,1,8.09,00:00,24:00,5,Other,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-07-01 00:00:00.000
1067,416,NULL,11.48,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-11-01 00:00:00.000
1068,416,NULL,9.53,00:00,24:00,5,Other,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-11-01 00:00:00.000
1079,426,1,10.627,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-05-09 00:00:00.000
1080,426,2,6.267,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-05-09 00:00:00.000
1071,418,NULL,2.049,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1072,419,NULL,2.041,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1073,420,NULL,2.041,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1074,421,NULL,1.77,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-07-01 00:00:00.000
1075,422,NULL,2.066,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-05-01 00:00:00.000
1076,423,NULL,2.19,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-05-01 00:00:00.000
1077,424,NULL,2.1572,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-06-20 00:00:00.000
1078,425,NULL,2.236,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-07-01 00:00:00.000
1081,427,1,12.8273,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1082,427,2,7.8538,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1083,428,1,13.22,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-01-01 00:00:00.000
1084,428,2,7.6,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-01-01 00:00:00.000
1085,429,NULL,10.906,07:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-01-01 00:00:00.000
1086,430,NULL,2.502,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-06-01 00:00:00.000
1087,431,NULL,3.02,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-02-01 00:00:00.000
1089,432,NULL,11.228,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-01 00:00:00.000
1090,432,NULL,7.342,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-01 00:00:00.000
1091,433,NULL,12.973,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-03-01 00:00:00.000
1092,434,NULL,2.009,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1093,435,NULL,1.982,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1094,436,NULL,2,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1095,437,NULL,2.013,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1096,438,NULL,2.009,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1097,439,NULL,2.009,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1098,440,NULL,1.982,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1099,441,NULL,2.009,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1100,442,NULL,12.6802,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1101,442,NULL,7.8577,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1102,443,NULL,11.9314,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1103,443,NULL,7.8066,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1104,444,NULL,12.1463,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1105,444,NULL,7.8196,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1106,445,NULL,12.256,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1107,445,NULL,7.6727,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1108,446,NULL,12.9184,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1109,446,NULL,7.6497,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1110,447,NULL,12.6882,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1111,447,NULL,7.6503,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1112,448,NULL,13.0909,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1033,392,NULL,12.8608,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-07-01 00:00:00.000
1034,392,NULL,8.288,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-07-01 00:00:00.000
1035,393,NULL,2.844,00:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-18 00:00:00.000
1113,448,NULL,7.6805,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-04-01 00:00:00.000
1114,442,NULL,12.6802,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-09 00:00:00.000
1115,442,NULL,7.8577,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-09 00:00:00.000
1116,443,NULL,11.9314,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-09 00:00:00.000
1117,443,NULL,7.8066,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-09 00:00:00.000
1118,444,NULL,12.1463,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-09 00:00:00.000
1119,444,NULL,7.8196,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-09 00:00:00.000
1120,445,NULL,12.256,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-09 00:00:00.000
1121,445,NULL,7.6727,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-09 00:00:00.000
1122,446,NULL,12.9184,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-09 00:00:00.000
1123,446,NULL,7.6497,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-09 00:00:00.000
1124,447,NULL,12.6882,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-09 00:00:00.000
1125,447,NULL,7.6503,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-09 00:00:00.000
1126,448,NULL,13.0909,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-09 00:00:00.000
1127,448,NULL,7.6805,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-06-09 00:00:00.000
1128,389,NULL,7.7333,00:00,24:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-10-01 00:00:00.000
1129,449,NULL,11.935,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-07-03 00:00:00.000
1130,449,NULL,7.573,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-07-03 00:00:00.000
1131,450,NULL,1.926,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-07-25 00:00:00.000
1132,451,NULL,2.065,00:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-07-01 00:00:00.000
1133,452,NULL,11.186,00:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-09-01 00:00:00.000
1134,452,NULL,7.393,00:00,24:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-09-01 00:00:00.000
1135,453,NULL,11.49,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-07-26 00:00:00.000
1136,454,NULL,11.49,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-07-26 00:00:00.000
1137,455,NULL,11.49,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-07-26 00:00:00.000
